date,symbol,market_cap
2023-05-03,ALGN,18003120625.840363
2023-05-04,ALGN,17350337365.661224
2023-05-05,ALGN,17291920693.53173
2023-05-08,ALGN,17228071813.790268
2023-05-09,ALGN,16521429989.814255
2023-05-10,ALGN,16069080547.530937
2023-05-11,ALGN,16135112703.783642
2023-05-12,ALGN,15911123888.030817
2023-05-15,ALGN,15858587581.965637
2023-05-16,ALGN,16248964266.355955
2023-05-17,ALGN,16518796967.47539
2023-05-18,ALGN,17173317903.820108
2023-05-19,ALGN,18046500398.987747
2023-05-22,ALGN,17533083399.985584
2023-05-23,ALGN,17996095529.53602
2023-05-24,ALGN,18088669677.68244
2023-05-25,ALGN,18019093269.977413
2023-05-26,ALGN,18883565590.84193
2023-05-29,ALGN,18942940727.734116
2023-05-30,ALGN,19280340952.50613
2023-05-31,ALGN,19122583878.813416
2023-06-01,ALGN,18768823367.644543
2023-06-02,ALGN,17778521754.331604
2023-06-05,ALGN,17330593957.960987
2023-06-06,ALGN,17340472112.38479
2023-06-07,ALGN,18171064999.395973
2023-06-08,ALGN,18280673392.187622
2023-06-09,ALGN,17937748300.348015
2023-06-12,ALGN,18129298801.756454
2023-06-13,ALGN,17361182463.052475
2023-06-14,ALGN,18152913289.948895
2023-06-15,ALGN,18463707999.057083
2023-06-16,ALGN,18645425411.479103
2023-06-19,ALGN,18885151167.82645
2023-06-20,ALGN,18999523675.8598
2023-06-21,ALGN,18640035802.554012
2023-06-22,ALGN,18448650119.398865
2023-06-23,ALGN,18860040795.28776
2023-06-26,ALGN,19108479195.319824
2023-06-27,ALGN,19384500489.683544
2023-06-28,ALGN,19513200265.57113
2023-06-29,ALGN,19947085648.964222
2023-06-30,ALGN,20401185478.910767
2023-07-03,ALGN,20889518542.446514
2023-07-04,ALGN,20448728510.42832
2023-07-05,ALGN,20280009300.729107
2023-07-06,ALGN,20602243440.94648
2023-07-07,ALGN,19759336756.193764
2023-07-10,ALGN,19483330780.282494
2023-07-11,ALGN,18940192932.43032
2023-07-12,ALGN,18471484927.70522
2023-07-13,ALGN,17793488963.39912
2023-07-14,ALGN,17757789700.183624
2023-07-17,ALGN,17241999480.41583
2023-07-18,ALGN,17555567120.081287
2023-07-19,ALGN,16550131059.09319
2023-07-20,ALGN,16561850626.674362
2023-07-21,ALGN,16571389192.907543
2023-07-24,ALGN,16400237245.592201
2023-07-25,ALGN,16527251947.434137
2023-07-26,ALGN,16491099979.174677
2023-07-27,ALGN,16147427874.978289
2023-07-28,ALGN,15363834695.524954
2023-07-31,ALGN,14975494952.603691
2023-08-01,ALGN,14726180033.534798
2023-08-02,ALGN,14243986785.195093
2023-08-03,ALGN,14357271126.950266
2023-08-04,ALGN,14278156213.8118
2023-08-07,ALGN,14764883748.362045
2023-08-08,ALGN,15525592478.08663
2023-08-09,ALGN,15942904512.661127
2023-08-10,ALGN,16604343407.463953
2023-08-11,ALGN,16631709345.029827
2023-08-14,ALGN,17400811222.900764
2023-08-15,ALGN,17499129519.813393
2023-08-16,ALGN,17297829517.703083
2023-08-17,ALGN,16884809932.319298
2023-08-18,ALGN,17058434212.40182
2023-08-21,ALGN,17085846441.330477
2023-08-22,ALGN,17048057455.541529
2023-08-23,ALGN,16838437257.860098
2023-08-24,ALGN,16595305586.857334
2023-08-25,ALGN,15888214522.615889
2023-08-28,ALGN,16023979105.216225
2023-08-29,ALGN,16075328111.620598
2023-08-30,ALGN,15820153246.870653
2023-08-31,ALGN,15727813485.351973
2023-09-01,ALGN,15332093168.266432
2023-09-04,ALGN,14736361521.281504
2023-09-05,ALGN,14797539509.212292
2023-09-06,ALGN,14246644080.111298
2023-09-07,ALGN,13617656264.823843
2023-09-08,ALGN,13684640341.234322
2023-09-11,ALGN,13737279028.626902
2023-09-12,ALGN,13295831142.409811
2023-09-13,ALGN,13753143819.815166
2023-09-14,ALGN,14097590799.041864
2023-09-15,ALGN,14165790865.442368
2023-09-18,ALGN,13829909198.741526
2023-09-19,ALGN,13517636240.137945
2023-09-20,ALGN,13726691105.48373
2023-09-21,ALGN,13484647132.095537
2023-09-22,ALGN,12820111722.610676
2023-09-25,ALGN,12762980577.003563
2023-09-26,ALGN,12547294569.235212
2023-09-27,ALGN,12410891700.812737
2023-09-28,ALGN,12352251512.639765
2023-09-29,ALGN,12612405456.932165
2023-10-02,ALGN,12659461646.418371
2023-10-03,ALGN,12800269250.421564
2023-10-04,ALGN,13162282241.36563
2023-10-05,ALGN,12684300256.728794
2023-10-06,ALGN,12487031525.480473
2023-10-09,ALGN,12628993996.298496
2023-10-10,ALGN,13017710115.490557
2023-10-11,ALGN,12982022338.692572
2023-10-12,ALGN,13165921566.494986
2023-10-13,ALGN,13919444583.856789
2023-10-16,ALGN,13923598167.559532
2023-10-17,ALGN,13563390739.215258
2023-10-18,ALGN,14157637955.287104
2023-10-19,ALGN,13865082699.491245
2023-10-20,ALGN,13472999533.278841
2023-10-23,ALGN,13505807818.746502
2023-10-24,ALGN,13772932074.689758
2023-10-25,ALGN,13480623147.350397
2023-10-26,ALGN,13414852723.572006
2023-10-27,ALGN,13413370869.371187
2023-10-30,ALGN,13170217604.807037
2023-10-31,ALGN,12485086741.53355
2023-11-01,ALGN,12076039963.29015
2023-11-02,ALGN,12188738670.51341
2023-11-03,ALGN,12468574630.272816
2023-11-06,ALGN,12381355536.54902
2023-11-07,ALGN,12414985948.935877
2023-11-08,ALGN,12368406276.935019
2023-11-09,ALGN,11989629928.676075
2023-11-10,ALGN,12050693593.968718
2023-11-13,ALGN,11828561536.362206
2023-11-14,ALGN,12148431710.495955
2023-11-15,ALGN,12338056999.123451
2023-11-16,ALGN,12076477011.460173
2023-11-17,ALGN,11523928545.491161
2023-11-20,ALGN,11993477295.43479
2023-11-21,ALGN,11753655282.856768
2023-11-22,ALGN,11579367963.159245
2023-11-23,ALGN,11199177848.13067
2023-11-24,ALGN,11393825834.029842
2023-11-27,ALGN,11511748452.908173
2023-11-28,ALGN,11200821237.18034
2023-11-29,ALGN,10931495835.473856
2023-11-30,ALGN,11048231814.79185
2023-12-01,ALGN,10908160050.56665
2022-01-03,HOLX,17241596149.549557
2022-01-04,HOLX,17165302456.913263
2022-01-05,HOLX,17512614167.57013
2022-01-06,HOLX,17285204877.81568
2022-01-07,HOLX,17892749592.813744
2022-01-10,HOLX,18323790127.635002
2022-01-11,HOLX,18380184647.33421
2022-01-12,HOLX,19072705871.640495
2022-01-13,HOLX,19678007691.46343
2022-01-14,HOLX,19775959081.51164
2022-01-17,HOLX,19186050713.844486
2022-01-18,HOLX,19203029712.61211
2022-01-19,HOLX,19382432769.26357
2022-01-20,HOLX,19440936918.58621
2022-01-21,HOLX,19514509234.673298
2022-01-24,HOLX,19535858018.718254
2022-01-25,HOLX,19205064086.31687
2022-01-26,HOLX,18877642744.668915
2022-01-27,HOLX,19198730154.808277
2022-01-28,HOLX,18904210594.93941
2022-01-31,HOLX,19365095926.784115
2022-02-01,HOLX,19566238434.91298
2022-02-02,HOLX,19730717407.54308
2022-02-03,HOLX,19569497402.54132
2022-02-04,HOLX,19762938860.649822
2022-02-07,HOLX,20073412946.280582
2022-02-08,HOLX,20370741297.384026
2022-02-09,HOLX,20572271758.924366
2022-02-10,HOLX,20852213479.835262
2022-02-11,HOLX,21385220559.19392
2022-02-14,HOLX,21748287076.205303
2022-02-15,HOLX,21485228967.96726
2022-02-16,HOLX,20752263372.734287
2022-02-17,HOLX,20738354175.81543
2022-02-18,HOLX,20875655806.637417
2022-02-21,HOLX,20519209087.58486
2022-02-22,HOLX,20857721941.429768
2022-02-23,HOLX,21058502795.880005
2022-02-24,HOLX,21488711866.781662
2022-02-25,HOLX,21595638327.24194
2022-02-28,HOLX,21851639755.16208
2022-03-01,HOLX,22148487957.0195
2022-03-02,HOLX,22121749608.08257
2022-03-03,HOLX,21982370122.620403
2022-03-04,HOLX,22152135412.198208
2022-03-07,HOLX,22360308116.87045
2022-03-08,HOLX,22646475108.490044
2022-03-09,HOLX,23202098561.407413
2022-03-10,HOLX,23084769358.2298
2022-03-11,HOLX,22778160456.46982
2022-03-14,HOLX,22868874888.419212
2022-03-15,HOLX,22737812858.377926
2022-03-16,HOLX,22202545787.7849
2022-03-17,HOLX,22754346321.26574
2022-03-18,HOLX,22553969458.348675
2022-03-21,HOLX,21961981165.94548
2022-03-22,HOLX,21780044009.410072
2022-03-23,HOLX,21713349448.018723
2022-03-24,HOLX,21842723315.01935
2022-03-25,HOLX,21600648338.538692
2022-03-28,HOLX,21276445629.584488
2022-03-29,HOLX,20796971924.696053
2022-03-30,HOLX,20394619835.98382
2022-03-31,HOLX,20515805533.28366
2022-04-01,HOLX,20499894602.112213
2022-04-04,HOLX,20757218335.412632
2022-04-05,HOLX,21178715196.022682
2022-04-06,HOLX,20932727793.808853
2022-04-07,HOLX,21296365013.533344
2022-04-08,HOLX,20873112872.83616
2022-04-11,HOLX,20517198384.822
2022-04-12,HOLX,20615759224.902718
2022-04-13,HOLX,21465531022.600544
2022-04-14,HOLX,21235060192.50139
2022-04-15,HOLX,21674107706.449318
2022-04-18,HOLX,21603331438.66941
2022-04-19,HOLX,21451408322.435715
2022-04-20,HOLX,20493181408.16113
2022-04-21,HOLX,20194039826.447502
2022-04-22,HOLX,20461034043.506454
2022-04-25,HOLX,19900918210.662903
2022-04-26,HOLX,20208981739.22853
2022-04-27,HOLX,20114827044.689056
2022-04-28,HOLX,20207296470.41834
2022-04-29,HOLX,20626434879.228867
2022-05-02,HOLX,20561632413.357124
2022-05-03,HOLX,20144291425.4437
2022-05-04,HOLX,20084902332.72121
2022-05-05,HOLX,20463747313.615173
2022-05-06,HOLX,20050005070.84733
2022-05-09,HOLX,19450662728.76029
2022-05-10,HOLX,19711093432.16063
2022-05-11,HOLX,19531024694.5775
2022-05-12,HOLX,19633844674.703056
2022-05-13,HOLX,20126947062.80427
2022-05-16,HOLX,20139121851.67643
2022-05-17,HOLX,19846508932.11025
2022-05-18,HOLX,19742099668.44557
2022-05-19,HOLX,19736383314.64577
2022-05-20,HOLX,19934174500.125484
2022-05-23,HOLX,20494291899.21877
2022-05-24,HOLX,21054895439.1714
2022-05-25,HOLX,21212078475.854763
2022-05-26,HOLX,21756694607.82385
2022-05-27,HOLX,21553890078.07949
2022-05-30,HOLX,21095023043.89245
2022-05-31,HOLX,21150986208.16449
2022-06-01,HOLX,20274443015.717293
2022-06-02,HOLX,20433116405.971363
2022-06-03,HOLX,20281125720.666107
2022-06-06,HOLX,20107559027.235558
2022-06-07,HOLX,19805253589.676224
2022-06-08,HOLX,19650213379.612175
2022-06-09,HOLX,20058846736.54777
2022-06-10,HOLX,20579183520.62923
2022-06-13,HOLX,20492459156.89974
2022-06-14,HOLX,20534558061.14051
2022-06-15,HOLX,20669482861.67294
2022-06-16,HOLX,20148157683.40893
2022-06-17,HOLX,20305820077.16363
2022-06-20,HOLX,20438976173.34353
2022-06-21,HOLX,20382255210.238842
2022-06-22,HOLX,20539427679.344753
2022-06-23,HOLX,20336560127.296185
2022-06-24,HOLX,20619671786.332615
2022-06-27,HOLX,20521645085.24774
2022-06-28,HOLX,20213345602.255672
2022-06-29,HOLX,19732019246.590614
2022-06-30,HOLX,19386459653.66135
2022-07-01,HOLX,19403482701.60767
2022-07-04,HOLX,19238032849.457222
2022-07-05,HOLX,19923178591.963997
2022-07-06,HOLX,19666000398.20131
2022-07-07,HOLX,19682189158.417664
2022-07-08,HOLX,19958984933.976177
2022-07-11,HOLX,20466489091.283436
2022-07-12,HOLX,20167091421.331417
2022-07-13,HOLX,19570018174.268345
2022-07-14,HOLX,19350963327.042545
2022-07-15,HOLX,19705695788.68414
2022-07-18,HOLX,19588131872.639076
2022-07-19,HOLX,19097730462.246464
2022-07-20,HOLX,18748269981.12238
2022-07-21,HOLX,18546557657.5051
2022-07-22,HOLX,18635354803.87102
2022-07-25,HOLX,18657366719.321217
2022-07-26,HOLX,18886956465.961037
2022-07-27,HOLX,19043457494.58843
2022-07-28,HOLX,18791255475.54553
2022-07-29,HOLX,19273495514.185757
2022-08-01,HOLX,19133755162.00312
2022-08-02,HOLX,18971536503.42678
2022-08-03,HOLX,19128027511.8367
2022-08-04,HOLX,19414664359.363464
2022-08-05,HOLX,18752832913.6857
2022-08-08,HOLX,18756827014.57204
2022-08-09,HOLX,18527940900.05358
2022-08-10,HOLX,18368601787.488583
2022-08-11,HOLX,18075783540.368477
2022-08-12,HOLX,18289619820.18588
2022-08-15,HOLX,18123888139.60036
2022-08-16,HOLX,18323929685.35888
2022-08-17,HOLX,18291995289.19355
2022-08-18,HOLX,18696476178.9901
2022-08-19,HOLX,19237270374.19091
2022-08-22,HOLX,19532464390.32737
2022-08-23,HOLX,19971856205.50107
2022-08-24,HOLX,19862423181.754326
2022-08-25,HOLX,20470244009.10292
2022-08-26,HOLX,19957970102.889034
2022-08-29,HOLX,19759697120.37734
2022-08-30,HOLX,19973530706.374104
2022-08-31,HOLX,20104238105.313828
2022-09-01,HOLX,20357424192.9747
2022-09-02,HOLX,20595308123.17383
2022-09-05,HOLX,20205958277.26636
2022-09-06,HOLX,20452958981.677822
2022-09-07,HOLX,20528255454.151836
2022-09-08,HOLX,20927504397.686993
2022-09-09,HOLX,20929070532.445976
2022-09-12,HOLX,21587889344.80954
2022-09-13,HOLX,21758920194.979935
2022-09-14,HOLX,21830526191.90455
2022-09-15,HOLX,21898491585.932323
2022-09-16,HOLX,21662892791.00546
2022-09-19,HOLX,21517768958.233288
2022-09-20,HOLX,22042974870.791634
2022-09-21,HOLX,22011955198.724365
2022-09-22,HOLX,22192924259.84481
2022-09-23,HOLX,22804714478.324734
2022-09-26,HOLX,23213288727.493767
2022-09-27,HOLX,23639278849.19286
2022-09-28,HOLX,24691975458.841602
2022-09-29,HOLX,24324684003.227486
2022-09-30,HOLX,24295066680.303314
2022-10-03,HOLX,24886289859.454178
2022-10-04,HOLX,24955560606.230312
2022-10-05,HOLX,25148647128.965397
2022-10-06,HOLX,24724222475.049477
2022-10-07,HOLX,25054192508.20342
2022-10-10,HOLX,25960705416.00445
2022-10-11,HOLX,25501228519.218548
2022-10-12,HOLX,25909210730.44344
2022-10-13,HOLX,25518757944.038376
2022-10-14,HOLX,25195621418.736736
2022-10-17,HOLX,25284353647.17401
2022-10-18,HOLX,25826349985.336533
2022-10-19,HOLX,25268470162.231213
2022-10-20,HOLX,25168971560.973953
2022-10-21,HOLX,24890896389.195213
2022-10-24,HOLX,25118867639.922775
2022-10-25,HOLX,24641542921.115128
2022-10-26,HOLX,25032239317.71045
2022-10-27,HOLX,25887260933.229176
2022-10-28,HOLX,25655423817.207943
2022-10-31,HOLX,24743768781.838287
2022-11-01,HOLX,24604363618.42883
2022-11-02,HOLX,24224095036.35944
2022-11-03,HOLX,24018428788.046104
2022-11-04,HOLX,23632212437.537594
2022-11-07,HOLX,23371233612.335663
2022-11-08,HOLX,23222824893.929443
2022-11-09,HOLX,23178147972.08227
2022-11-10,HOLX,22878027247.204216
2022-11-11,HOLX,22762485796.90359
2022-11-14,HOLX,22651197257.27218
2022-11-15,HOLX,22507660412.563347
2022-11-16,HOLX,22960557097.117638
2022-11-17,HOLX,23579853477.24158
2022-11-18,HOLX,23854107378.859398
2022-11-21,HOLX,24705767753.007996
2022-11-22,HOLX,25038580568.60923
2022-11-23,HOLX,25337540768.296158
2022-11-24,HOLX,25794299744.87523
2022-11-25,HOLX,26330476517.23372
2022-11-28,HOLX,26436208856.93211
2022-11-29,HOLX,25731617093.39316
2022-11-30,HOLX,26914338612.450184
2022-12-01,HOLX,27930322140.86363
2022-12-02,HOLX,28866739001.8983
2022-12-05,HOLX,29156986154.348526
2022-12-06,HOLX,29454967256.687313
2022-12-07,HOLX,29049494630.41596
2022-12-08,HOLX,29680646777.535057
2022-12-09,HOLX,28971460707.19283
2022-12-12,HOLX,29367582754.182545
2022-12-13,HOLX,29320145692.48913
2022-12-14,HOLX,28985077707.753517
2022-12-15,HOLX,28006364110.553165
2022-12-16,HOLX,27152950646.159424
2022-12-19,HOLX,27172421371.100536
2022-12-20,HOLX,26711880805.607906
2022-12-21,HOLX,26366301358.386906
2022-12-22,HOLX,26650417278.674583
2022-12-23,HOLX,26257964489.573574
2022-12-26,HOLX,26066569362.215485
2022-12-27,HOLX,27086961136.052742
2022-12-28,HOLX,26970186226.905647
2022-12-29,HOLX,27286582603.45924
2022-12-30,HOLX,26326296914.70157
2023-01-02,HOLX,27420577460.067066
2023-01-03,HOLX,27499922077.990246
2023-01-04,HOLX,27073013964.903576
2023-01-05,HOLX,26498907319.122734
2023-01-06,HOLX,26616019895.224663
2023-01-09,HOLX,26171611276.96446
2023-01-10,HOLX,24860456554.47893
2023-01-11,HOLX,24827665455.913975
2023-01-12,HOLX,25198826595.4018
2023-01-13,HOLX,24957446133.124947
2023-01-16,HOLX,24918352898.003563
2023-01-17,HOLX,24742900361.083035
2023-01-18,HOLX,25039515301.42348
2023-01-19,HOLX,24922587022.07404
2023-01-20,HOLX,25608404241.968594
2023-01-23,HOLX,25099957496.27231
2023-01-24,HOLX,24450310146.151505
2023-01-25,HOLX,24208331039.910267
2023-01-26,HOLX,24468094675.11372
2023-01-27,HOLX,24253558844.22137
2023-01-30,HOLX,23981145614.407265
2023-01-31,HOLX,23575657113.83984
2023-02-01,HOLX,23299191781.21393
2023-02-02,HOLX,23264510456.14602
2023-02-03,HOLX,23495594316.31421
2023-02-06,HOLX,23344462805.60177
2023-02-07,HOLX,23810217075.457508
2023-02-08,HOLX,24075866469.28632
2023-02-09,HOLX,24054980075.793312
2023-02-10,HOLX,24008564194.583015
2023-02-13,HOLX,24407725978.059975
2023-02-14,HOLX,23783879807.432487
2023-02-15,HOLX,23838399231.60377
2023-02-16,HOLX,23095319206.55326
2023-02-17,HOLX,24194597589.926167
2023-02-20,HOLX,24622038180.810047
2023-02-21,HOLX,24327459430.05105
2023-02-22,HOLX,24348399474.197746
2023-02-23,HOLX,24331775063.15818
2023-02-24,HOLX,23861490813.943333
2023-02-27,HOLX,24129320672.776527
2023-02-28,HOLX,23891137284.767433
2023-03-01,HOLX,24491023025.5444
2023-03-02,HOLX,24098374915.635857
2023-03-03,HOLX,24463332780.16152
2023-03-06,HOLX,24406074224.016716
2023-03-07,HOLX,23897138798.892467
2023-03-08,HOLX,23655101314.790012
2023-03-09,HOLX,23949670891.363647
2023-03-10,HOLX,24198798849.95533
2023-03-13,HOLX,24289625069.82273
2023-03-14,HOLX,24442719703.321117
2023-03-15,HOLX,24336353524.469425
2023-03-16,HOLX,24110698543.511055
2023-03-17,HOLX,24268988698.4328
2023-03-20,HOLX,24802559763.98996
2023-03-21,HOLX,24716985166.68357
2023-03-22,HOLX,24493496370.7005
2023-03-23,HOLX,24917771607.713303
2023-03-24,HOLX,25457754573.387264
2023-03-27,HOLX,26417402111.53979
2023-03-28,HOLX,26191450336.330658
2023-03-29,HOLX,26701275955.444946
2023-03-30,HOLX,26847078861.01804
2023-03-31,HOLX,26003462179.41525
2023-04-03,HOLX,25890602627.66399
2023-04-04,HOLX,26402053660.108036
2023-04-05,HOLX,27131920896.359592
2023-04-06,HOLX,26808588061.55709
2023-04-07,HOLX,26729588244.595646
2023-04-10,HOLX,26950866318.44806
2023-04-11,HOLX,26154387105.68899
2023-04-12,HOLX,25993821722.63001
2023-04-13,HOLX,26525308954.9724
2023-04-14,HOLX,26275548147.63307
2023-04-17,HOLX,27161953682.133015
2023-04-18,HOLX,27105151132.9523
2023-04-19,HOLX,27404565211.52815
2023-04-20,HOLX,27488647879.30773
2023-04-21,HOLX,27547738265.33334
2023-04-24,HOLX,28355922563.682972
2023-04-25,HOLX,28916447031.913773
2023-04-26,HOLX,28970135038.047867
2023-04-27,HOLX,29024631420.22615
2023-04-28,HOLX,28521743512.86592
2023-05-01,HOLX,28633810163.22628
2023-05-02,HOLX,27981531423.244827
2023-05-03,HOLX,28727591524.375214
2023-05-04,HOLX,29463501446.46642
2023-05-05,HOLX,30102468494.472256
2023-05-08,HOLX,29532998637.79741
2023-05-09,HOLX,28702814134.471428
2023-05-10,HOLX,29336609330.584972
2023-05-11,HOLX,29497054637.625
2023-05-12,HOLX,29833870008.093052
2023-05-15,HOLX,29477699258.868412
2023-05-16,HOLX,28650149985.472412
2023-05-17,HOLX,29201016795.19599
2023-05-18,HOLX,29402900800.448257
2023-05-19,HOLX,30182352314.782574
2023-05-22,HOLX,29820375622.911575
2023-05-23,HOLX,29158492858.360783
2023-05-24,HOLX,29213052066.46182
2023-05-25,HOLX,28743146820.582657
2023-05-26,HOLX,29054970972.512264
2023-05-29,HOLX,28850810644.803265
2023-05-30,HOLX,29187168395.47254
2023-05-31,HOLX,28801757132.636257
2023-06-01,HOLX,29093148345.69303
2023-06-02,HOLX,29341282551.82527
2023-06-05,HOLX,29881258143.38961
2023-06-06,HOLX,30534466864.918953
2023-06-07,HOLX,30234668173.77739
2023-06-08,HOLX,30940868025.08234
2023-06-09,HOLX,30106172945.897945
2023-06-12,HOLX,29685455062.57893
2023-06-13,HOLX,29152590748.52662
2023-06-14,HOLX,28949961180.907646
2023-06-15,HOLX,28643946590.984447
2023-06-16,HOLX,28857149388.09287
2023-06-19,HOLX,28964084990.656284
2023-06-20,HOLX,28662847598.07586
2023-06-21,HOLX,28975742544.17129
2023-06-22,HOLX,28382047770.961857
2023-06-23,HOLX,28766007013.113003
2023-06-26,HOLX,28371580360.08783
2023-06-27,HOLX,28093251130.111046
2023-06-28,HOLX,27953835942.845993
2023-06-29,HOLX,28260552294.83665
2023-06-30,HOLX,28402947135.06744
2023-07-03,HOLX,28788967067.941032
2023-07-04,HOLX,28618718123.510006
2023-07-05,HOLX,29099183205.27662
2023-07-06,HOLX,29799040794.558693
2023-07-07,HOLX,29947709709.554943
2023-07-10,HOLX,29654226237.359615
2023-07-11,HOLX,29887652854.956604
2023-07-12,HOLX,29761326068.64765
2023-07-13,HOLX,30405247501.686756
2023-07-14,HOLX,29977408817.603382
2023-07-17,HOLX,30659657395.108593
2023-07-18,HOLX,31363015339.877895
2023-07-19,HOLX,30503786493.504887
2023-07-20,HOLX,30253568763.61789
2023-07-21,HOLX,30535388592.03479
2023-07-24,HOLX,30073950924.9239
2023-07-25,HOLX,30956973376.134205
2023-07-26,HOLX,30609094034.05936
2023-07-27,HOLX,30787134364.037544
2023-07-28,HOLX,30457752379.789764
2023-07-31,HOLX,30244976250.799507
2023-08-01,HOLX,29893091514.007694
2023-08-02,HOLX,29886659224.411728
2023-08-03,HOLX,30441534525.390728
2023-08-04,HOLX,30200469398.472015
2023-08-07,HOLX,30567616167.135803
2023-08-08,HOLX,31789360939.318275
2023-08-09,HOLX,30270999454.817688
2023-08-10,HOLX,30042686501.834087
2023-08-11,HOLX,29701595790.300957
2023-08-14,HOLX,29834134815.82293
2023-08-15,HOLX,29563199911.79328
2023-08-16,HOLX,30225748300.558422
2023-08-17,HOLX,29605417447.27409
2023-08-18,HOLX,30439024254.308037
2023-08-21,HOLX,30652770150.460552
2023-08-22,HOLX,30997805660.536316
2023-08-23,HOLX,31133909149.91239
2023-08-24,HOLX,31536791151.50928
2023-08-25,HOLX,31900838890.332954
2023-08-28,HOLX,32061449123.801792
2023-08-29,HOLX,31599315102.448643
2023-08-30,HOLX,31640997144.293823
2023-08-31,HOLX,31760545499.95236
2023-09-01,HOLX,31342349558.710453
2023-09-04,HOLX,31343070720.632084
2023-09-05,HOLX,30799414477.680645
2023-09-06,HOLX,29985520801.167873
2023-09-07,HOLX,29608561385.11868
2023-09-08,HOLX,29652837440.447533
2023-09-11,HOLX,29274449244.85335
2023-09-12,HOLX,29153664766.679874
2023-09-13,HOLX,28874270677.761753
2023-09-14,HOLX,29770884459.587177
2023-09-15,HOLX,30313490720.95306
2023-09-18,HOLX,30270907004.110283
2023-09-19,HOLX,30326106446.652985
2023-09-20,HOLX,30464833906.435387
2023-09-21,HOLX,30336463216.939537
2023-09-22,HOLX,29837968528.533596
2023-09-25,HOLX,28910787878.789906
2023-09-26,HOLX,28526123539.12582
2023-09-27,HOLX,28641919820.963818
2023-09-28,HOLX,28893530838.8873
2023-09-29,HOLX,29246790770.20264
2023-10-02,HOLX,29717543433.99483
2023-10-03,HOLX,29818947754.45899
2023-10-04,HOLX,30588573790.793617
2023-10-05,HOLX,29237259820.603386
2023-10-06,HOLX,29467869074.788704
2023-10-09,HOLX,29353437156.22909
2023-10-10,HOLX,29742072919.26035
2023-10-11,HOLX,30711820152.143467
2023-10-12,HOLX,31375698493.22184
2023-10-13,HOLX,32092740851.801235
2023-10-16,HOLX,31983782284.936085
2023-10-17,HOLX,31863247580.94472
2023-10-18,HOLX,31774087631.168667
2023-10-19,HOLX,31156049592.91751
2023-10-20,HOLX,30466835340.563442
2023-10-23,HOLX,30789002373.023277
2023-10-24,HOLX,30034304457.562275
2023-10-25,HOLX,30666715143.49345
2023-10-26,HOLX,30863682627.18494
2023-10-27,HOLX,31174654003.730682
2023-10-30,HOLX,30887459058.559723
2023-10-31,HOLX,30707434620.819263
2023-11-01,HOLX,30617261629.209423
2023-11-02,HOLX,30644520420.506176
2023-11-03,HOLX,30206450863.39922
2023-11-06,HOLX,30310197359.579605
2023-11-07,HOLX,30618567772.162178
2023-11-08,HOLX,31072074865.042854
2023-11-09,HOLX,30509376932.55661
2023-11-10,HOLX,30513929521.426983
2023-11-13,HOLX,30924975240.0088
2023-11-14,HOLX,30861567170.41479
2023-11-15,HOLX,31111624914.410442
2023-11-16,HOLX,31365711539.095413
2023-11-17,HOLX,30375295561.967804
2023-11-20,HOLX,30920863152.935204
2023-11-21,HOLX,31307035547.792892
2023-11-22,HOLX,31555872231.965416
2023-11-23,HOLX,31606108040.494118
2023-11-24,HOLX,32179126299.453323
2023-11-27,HOLX,32734421608.700233
2023-11-28,HOLX,32642912117.219933
2023-11-29,HOLX,33131854279.28312
2023-11-30,HOLX,32674853329.97673
2023-12-01,HOLX,32610872797.928852
2022-01-03,JPM,575026531358.8444
2022-01-04,JPM,580416833812.0615
2022-01-05,JPM,585701371348.0465
2022-01-06,JPM,579384403534.3539
2022-01-07,JPM,564569626956.649
2022-01-10,JPM,557884115963.4597
2022-01-11,JPM,557345760073.1703
2022-01-12,JPM,581835748302.6708
2022-01-13,JPM,576697359720.584
2022-01-14,JPM,565445855763.8439
2022-01-17,JPM,571057579951.7988
2022-01-18,JPM,572340042597.172
2022-01-19,JPM,561219599951.989
2022-01-20,JPM,567332441693.2565
2022-01-21,JPM,580591697192.972
2022-01-24,JPM,593014993211.161
2022-01-25,JPM,606040533195.7445
2022-01-26,JPM,608100731696.2328
2022-01-27,JPM,609671959318.7673
2022-01-28,JPM,609987961053.577
2022-01-31,JPM,606396465855.5516
2022-02-01,JPM,595127865056.9064
2022-02-02,JPM,574985268397.4578
2022-02-03,JPM,557674902965.12
2022-02-04,JPM,548510244991.18024
2022-02-07,JPM,545856266606.6107
2022-02-08,JPM,555208459523.6799
2022-02-09,JPM,551620997693.6938
2022-02-10,JPM,557015652142.9952
2022-02-11,JPM,559877697488.3079
2022-02-14,JPM,556821934103.7095
2022-02-15,JPM,558830091232.6129
2022-02-16,JPM,555635297441.0448
2022-02-17,JPM,555755608974.7958
2022-02-18,JPM,557441424231.6825
2022-02-21,JPM,548947935989.5237
2022-02-22,JPM,546258006709.23724
2022-02-23,JPM,541290361676.4202
2022-02-24,JPM,529233547905.9233
2022-02-25,JPM,515644226391.4115
2022-02-28,JPM,508716291029.3965
2022-03-01,JPM,510756987615.7401
2022-03-02,JPM,508358954824.5449
2022-03-03,JPM,502734879898.92865
2022-03-04,JPM,506728751593.15063
2022-03-07,JPM,509153793109.45667
2022-03-08,JPM,502691033560.69696
2022-03-09,JPM,509921587238.80865
2022-03-10,JPM,513367879517.82214
